fold,roc_auc,accuracy,precision,recall,f1,log_loss,fit_seconds,predict_seconds,model
1,0.9365518800948467,0.8440923332311396,0.5310078478944371,0.918390066366945,0.6729309154797013,0.3268180834166689,13.681605300000228,0.27088609999918845,Random Forest
2,0.9379852141697558,0.843628722903098,0.5301475304682489,0.9200633670148998,0.6726874315229301,0.3260597048818812,13.999717400001828,0.2852195000014035,Random Forest
3,0.938786064968824,0.8448475694106915,0.5321447066656803,0.9239167665696181,0.6753250817594316,0.32319624908425726,13.897796099998232,0.2681386999975075,Random Forest
4,0.9382174820441294,0.844825136652883,0.5321910695742471,0.9216047268367871,0.6747437384408013,0.3262380159079277,13.25483090000489,0.2681869000007282,Random Forest
5,0.9374135012571302,0.844107288403012,0.5310196408252115,0.9191214249015243,0.6731366216173842,0.3276883900820549,13.683039700001245,0.28330930000083754,Random Forest
